x-axis,1,2
second,Volt,Volt
-225.7500E-03,-1.0050251E+00,+1.6080402E+00
-225.5000E-03,-1.0050251E+00,+1.5075377E+00
-225.2500E-03,-964.8241E-03,+1.4949749E+00
-225.0000E-03,-964.8241E-03,+1.4070352E+00
-224.7500E-03,-1.0050251E+00,+1.3190955E+00
-224.5000E-03,-964.8241E-03,+1.3190955E+00
-224.2500E-03,-959.7990E-03,+1.2939699E+00
-224.0000E-03,-959.7990E-03,+1.3065327E+00
-223.7500E-03,-959.7990E-03,+1.2060302E+00
-223.5000E-03,-924.6231E-03,+1.2185930E+00
-223.2500E-03,-924.6231E-03,+1.1055276E+00
-223.0000E-03,-924.6231E-03,+1.1055276E+00
-222.7500E-03,-884.4221E-03,+1.0050251E+00
-222.5000E-03,-879.3970E-03,+1.0050251E+00
-222.2500E-03,-879.3970E-03,+917.0854E-03
-222.0000E-03,-849.2462E-03,+1.0050251E+00
-221.7500E-03,-844.2211E-03,+804.0201E-03
-221.5000E-03,-839.1960E-03,+804.0201E-03
-221.2500E-03,-804.0201E-03,+716.0804E-03
-221.0000E-03,-809.0452E-03,+791.4573E-03
-220.7500E-03,-804.0201E-03,+703.5176E-03
-220.5000E-03,-834.1708E-03,+703.5176E-03
-220.2500E-03,-768.8442E-03,+603.0151E-03
-220.0000E-03,-798.9950E-03,+590.4523E-03
-219.7500E-03,-763.8191E-03,+502.5126E-03
-219.5000E-03,-763.8191E-03,+502.5126E-03
-219.2500E-03,-763.8191E-03,+402.0101E-03
-219.0000E-03,-723.6181E-03,+402.0101E-03
-218.7500E-03,-723.6181E-03,+402.0101E-03
-218.5000E-03,-723.6181E-03,+301.5075E-03
-218.2500E-03,-728.6432E-03,+314.0704E-03
-218.0000E-03,-688.4422E-03,+201.0050E-03
-217.7500E-03,-648.2412E-03,+201.0050E-03
-217.5000E-03,-643.2161E-03,+201.0050E-03
-217.2500E-03,-683.4171E-03,+188.4422E-03
-217.0000E-03,-683.4171E-03,+113.0653E-03
-216.7500E-03,-643.2161E-03,+0.0E+00
-216.5000E-03,-643.2161E-03,-12.5628E-03
-216.2500E-03,-643.2161E-03,-175.8794E-03
-216.0000E-03,-608.0402E-03,-100.5025E-03
-215.7500E-03,-638.1909E-03,-201.0050E-03
-215.5000E-03,-603.0151E-03,-201.0050E-03
-215.2500E-03,-603.0151E-03,-288.9447E-03
-215.0000E-03,-562.8141E-03,-288.9447E-03
-214.7500E-03,-562.8141E-03,-301.5075E-03
-214.5000E-03,-597.9899E-03,-402.0101E-03
-214.2500E-03,-562.8141E-03,-402.0101E-03
-214.0000E-03,-522.6131E-03,-489.9498E-03
-213.7500E-03,-522.6131E-03,-502.5126E-03
-213.5000E-03,-522.6131E-03,-502.5126E-03
-213.2500E-03,-557.7889E-03,-502.5126E-03
-213.0000E-03,-487.4372E-03,-603.0151E-03
-212.7500E-03,-482.4121E-03,-690.9548E-03
-212.5000E-03,-447.2362E-03,-791.4573E-03
-212.2500E-03,-482.4121E-03,-703.5176E-03
-212.0000E-03,-442.2111E-03,-703.5176E-03
-211.7500E-03,-442.2111E-03,-904.5226E-03
-211.5000E-03,-442.2111E-03,-804.0201E-03
-211.2500E-03,-402.0100E-03,-979.8995E-03
-211.0000E-03,-442.2111E-03,-904.5226E-03
-210.7500E-03,-371.8593E-03,-917.0854E-03
-210.5000E-03,-371.8593E-03,-1.0175879E+00
-210.2500E-03,-361.8090E-03,-1.1055276E+00
-210.0000E-03,-402.0100E-03,-1.1934673E+00
-209.7500E-03,-361.8090E-03,-1.1055276E+00
-209.5000E-03,-396.9849E-03,-1.2060302E+00
-209.2500E-03,-326.6332E-03,-1.3065327E+00
-209.0000E-03,-321.6080E-03,-1.3065327E+00
-208.7500E-03,-291.4573E-03,-1.3944724E+00
-208.5000E-03,-321.6080E-03,-1.3065327E+00
-208.2500E-03,-321.6080E-03,-1.4195980E+00
-208.0000E-03,-281.4070E-03,-1.4949749E+00
-207.7500E-03,-281.4070E-03,-1.4195980E+00
-207.5000E-03,-281.4070E-03,-1.5075377E+00
-207.2500E-03,-276.3819E-03,-1.5954774E+00
-207.0000E-03,-276.3819E-03,-1.6080402E+00
-206.7500E-03,-276.3819E-03,-1.7085427E+00
-206.5000E-03,-206.0301E-03,-1.7964824E+00
-206.2500E-03,-241.2060E-03,-1.8090452E+00
-206.0000E-03,-241.2060E-03,-1.7964824E+00
-205.7500E-03,-241.2060E-03,-1.8216081E+00
-205.5000E-03,-165.8291E-03,-1.9095478E+00
-205.2500E-03,-201.0050E-03,-1.9221106E+00
-205.0000E-03,-165.8291E-03,-1.9974875E+00
-204.7500E-03,-165.8291E-03,-2.0100503E+00
-204.5000E-03,-160.8040E-03,-2.0100503E+00
-204.2500E-03,-155.7789E-03,-2.1105528E+00
-204.0000E-03,-125.6281E-03,-2.1984925E+00
-203.7500E-03,-125.6281E-03,-2.1231156E+00
-203.5000E-03,-155.7789E-03,-2.1984925E+00
-203.2500E-03,-120.6030E-03,-2.3115578E+00
-203.0000E-03,-80.4020E-03,-2.3994975E+00
-202.7500E-03,-85.4271E-03,-2.3115578E+00
-202.5000E-03,-80.4020E-03,-2.4120603E+00
-202.2500E-03,-80.4020E-03,-2.4120603E+00
-202.0000E-03,-75.3769E-03,-2.5879397E+00
-201.7500E-03,-40.2010E-03,-2.6130653E+00
-201.5000E-03,-40.2010E-03,-2.6130653E+00
-201.2500E-03,-35.1759E-03,-2.6130653E+00
-201.0000E-03,-40.2010E-03,-2.6256282E+00
-200.7500E-03,-40.2010E-03,-2.6256282E+00
-200.5000E-03,+35.1759E-03,-2.8015076E+00
-200.2500E-03,+5.0251E-03,-2.7386935E+00
-200.0000E-03,+35.1759E-03,-2.8140704E+00
-199.7500E-03,+5.0251E-03,-2.8266332E+00
-199.5000E-03,+40.2010E-03,-2.9145729E+00
-199.2500E-03,+40.2010E-03,-3.0276382E+00
-199.0000E-03,+80.4020E-03,-3.0150754E+00
-198.7500E-03,+75.3769E-03,-3.1030151E+00
-198.5000E-03,+40.2010E-03,-3.1155779E+00
-198.2500E-03,+80.4020E-03,-3.1281407E+00
-198.0000E-03,+85.4271E-03,-3.2160804E+00
-197.7500E-03,+115.5779E-03,-3.3040201E+00
-197.5000E-03,+120.6030E-03,-3.3040201E+00
-197.2500E-03,+120.6030E-03,-3.3165829E+00
-197.0000E-03,+160.8040E-03,-3.4045226E+00
-196.7500E-03,+160.8040E-03,-3.5050252E+00
-196.5000E-03,+160.8040E-03,-3.4170855E+00
-196.2500E-03,+160.8040E-03,-3.5175880E+00
-196.0000E-03,+195.9799E-03,-3.6055277E+00
-195.7500E-03,+165.8291E-03,-3.6180905E+00
-195.5000E-03,+201.0050E-03,-3.6180905E+00
-195.2500E-03,+201.0050E-03,-3.6306533E+00
-195.0000E-03,+241.2060E-03,-3.7060302E+00
-194.7500E-03,+241.2060E-03,-3.8190955E+00
-194.5000E-03,+201.0050E-03,-3.7311558E+00
-194.2500E-03,+241.2060E-03,-3.9195980E+00
-194.0000E-03,+241.2060E-03,-3.9321608E+00
-193.7500E-03,+241.2060E-03,-4.0075377E+00
-193.5000E-03,+281.4070E-03,-3.9321608E+00
-193.2500E-03,+281.4070E-03,-4.0201005E+00
-193.0000E-03,+281.4070E-03,-4.1080402E+00
-192.7500E-03,+316.5829E-03,-4.1959799E+00
-192.5000E-03,+316.5829E-03,-4.1331659E+00
-192.2500E-03,+356.7839E-03,-4.2211056E+00
-192.0000E-03,+361.8090E-03,-4.3216081E+00
-191.7500E-03,+356.7839E-03,-4.3216081E+00
-191.5000E-03,+361.8090E-03,-4.3216081E+00
-191.2500E-03,+366.8342E-03,-4.4221106E+00
-191.0000E-03,+361.8090E-03,-4.4221106E+00
-190.7500E-03,+361.8090E-03,-4.5100503E+00
-190.5000E-03,+396.9849E-03,-4.5351759E+00
-190.2500E-03,+407.0352E-03,-4.4472362E+00
-190.0000E-03,+437.1859E-03,-4.6231156E+00
-189.7500E-03,+437.1859E-03,-4.6231156E+00
-189.5000E-03,+442.2111E-03,-4.6231156E+00
-189.2500E-03,+482.4121E-03,-4.7989950E+00
-189.0000E-03,+477.3869E-03,-4.7361809E+00
-188.7500E-03,+517.5879E-03,-4.7361809E+00
-188.5000E-03,+447.2362E-03,-4.8366835E+00
-188.2500E-03,+482.4121E-03,-4.8241206E+00
-188.0000E-03,+482.4121E-03,-5.0125629E+00
-187.7500E-03,+517.5879E-03,-5.0125629E+00
-187.5000E-03,+522.6131E-03,-5.0251257E+00
-187.2500E-03,+517.5879E-03,-5.0376885E+00
-187.0000E-03,+522.6131E-03,-5.1256282E+00
-186.7500E-03,+562.8141E-03,-5.2135679E+00
-186.5000E-03,+557.7889E-03,-5.2135679E+00
-186.2500E-03,+522.6131E-03,-5.2386935E+00
-186.0000E-03,+562.8141E-03,-5.3140704E+00
-185.7500E-03,+567.8392E-03,-5.3266332E+00
-185.5000E-03,+603.0151E-03,-5.3266332E+00
-185.2500E-03,+603.0151E-03,-5.5150754E+00
-185.0000E-03,+603.0151E-03,-5.4271357E+00
-184.7500E-03,+603.0151E-03,-5.5150754E+00
-184.5000E-03,+643.2161E-03,-5.5402010E+00
-184.2500E-03,+643.2161E-03,-5.6155779E+00
-184.0000E-03,+678.3920E-03,-5.6281407E+00
-183.7500E-03,+648.2412E-03,-5.6281407E+00
-183.5000E-03,+648.2412E-03,-5.6407036E+00
-183.2500E-03,+713.5678E-03,-5.7286433E+00
-183.0000E-03,+718.5930E-03,-5.8291458E+00
-182.7500E-03,+688.4422E-03,-5.8291458E+00
-182.5000E-03,+758.7940E-03,-5.9170855E+00
-182.2500E-03,+718.5930E-03,-5.8417086E+00
-182.0000E-03,+728.6432E-03,-6.0301508E+00
-181.7500E-03,+723.6181E-03,-6.1180905E+00
-181.5000E-03,+763.8191E-03,-6.0301508E+00
-181.2500E-03,+763.8191E-03,-6.0301508E+00
-181.0000E-03,+763.8191E-03,-6.1306533E+00
-180.7500E-03,+804.0201E-03,-6.1432161E+00
-180.5000E-03,+804.0201E-03,-6.2311558E+00
-180.2500E-03,+834.1708E-03,-6.3316583E+00
-180.0000E-03,+804.0201E-03,-6.3316583E+00
-179.7500E-03,+844.2211E-03,-6.3442212E+00
-179.5000E-03,+844.2211E-03,-6.4195980E+00
-179.2500E-03,+849.2462E-03,-6.4321609E+00
-179.0000E-03,+849.2462E-03,-6.4321609E+00
-178.7500E-03,+849.2462E-03,-6.4572865E+00
